v_project_llm,2026-01-07 10:33:24,project_id,project_name,gc_name,gc_contact,award_status,bid_status,match_status,proposal_total,takeoff_total,sage_billed_amount,variance_pct,total_sf,primary_r_value,primary_insulation,has_proposal,has_takeoff,has_matches,has_asana,has_ledger_data,proposal_versions,email_count,chat_count,fact_count,takeoff_lines,rfp_date,last_comm_date,gc_preferences,gc_tribal_knowledge,gc_negotiation_patterns,gc_process_insights,scope_included,scope_excluded,scope_ve_items,active_risks,risk_count,recent_activity,last_activity_date,key_decisions,decision_count,outcome_facts,contract_value_mentioned,revision_count,latest_revision_summary,latest_change_category,total_revision_delta,takeoff_revision_count,total_items_changed,total_items_added,total_items_removed,total_rate_changes,takeoff_avg_rate_change,takeoff_total_cost_delta,top_changed_items,segments_tracked,refreshed_at
v_project_llm,2026-01-07 10:33:24,1502,920,1381,261,267,1497,1497,1497,1497,1497,1482,1502,1493,1482,1494,1485,63,693,857,857,857,857,894,810,810,810,352,352,1022,1022,793,793,755,603,508,0,1497,1497,1492,659,,,,,,,,,,,,,,,

v_project_lookup,2026-01-01 16:48:18,project_id,project_name,gc_name,award_status,lifecycle_stage,proposal_total,has_proposal,has_takeoff,has_financials,data_richness_score
v_project_lookup,2026-01-01 16:48:18,ERR,ERR,ERR,ERR,ERR,ERR,ERR,ERR,ERR,ERR

v_project_lookup_v2,2026-01-05 13:42:06,project_id,project_name,gc_name,award_status,lifecycle_stage,proposal_total,has_proposal,has_takeoff,has_financials,data_richness_score
v_project_lookup_v2,2026-01-05 13:42:06,ERR,ERR,ERR,ERR,ERR,ERR,ERR,ERR,ERR,ERR

v_project_lookup_v3,2026-01-05 13:43:59,project_id,project_name,gc_name,award_status,lifecycle_stage,proposal_total,has_proposal,has_takeoff,has_financials,data_richness_score
v_project_lookup_v3,2026-01-05 13:43:59,ERR,ERR,ERR,ERR,ERR,ERR,ERR,ERR,ERR,ERR

v_project_takeoff_journey,2026-01-07 10:31:36,project_id,project_name,scope_segment,from_version,to_version,from_date,to_date,days_between_revisions,from_sheet,to_sheet,total_changes,items_added,items_removed,items_changed,cost_added,cost_removed,cost_changed,net_cost_delta,rate_changes,avg_rate_pct_change,qty_changes,avg_qty_pct_change,top_changes,llm_summary,llm_category
v_project_takeoff_journey,2026-01-07 10:31:36,195,195,195,195,195,195,195,195,195,195,185,195,195,185,195,192,192,195,195,195,195,195,195,195,195

v_project_takeoff_summary,2026-01-07 03:32:07,project_id,project_name,section,unique_items,total_lines,section_total
v_project_takeoff_summary,2026-01-07 03:32:07,7602,7602,7602,7602,7602,7491

v_project_takeoff_template,2026-01-07 03:35:53,project_id,project_name,location,section,sort_order,item_id,line_item,uom,qty,unit_cost,total_cost,r_value,thickness_inches,material_type,membrane_type,manufacturer,source_lines
v_project_takeoff_template,2026-01-07 03:35:53,18517,17602,1777,45,0,0,0,18517,18517,7467,18517,18517,18517,18517,18517,17701,18069

v_proposal_best_takeoff_sheet,2026-01-07 03:08:11,project_id,observed_key,proposal_file,proposal_system_type,proposal_total,best_takeoff_file,best_sheet,takeoff_system_type,takeoff_total,diff_pct,match_score,match_quality,match_type
v_proposal_best_takeoff_sheet,2026-01-07 03:08:11,1873,1873,1873,1873,1873,1873,1873,1873,1873,1873,1873,1873,1873

v_proposal_revision_rounds,2026-01-05 14:25:18,project_id,round_number,round_type,round_date,proposals_in_round,days_since_original,days_since_prev_round,filenames
v_proposal_revision_rounds,2026-01-05 14:25:18,ERR,ERR,ERR,ERR,ERR,ERR,ERR,ERR

v_proposal_systems_summary,2026-01-02 14:06:31,doc_id,file_name,project_id,observed_key,gcs_uri,matched_systems,system_count
v_proposal_systems_summary,2026-01-02 14:06:31,2676,2676,2676,2676,2676,2676,2676

v_revision_diff_stats,2026-01-07 09:08:59,project_id,observed_key,scope_segment,from_revision,to_revision,to_version,from_date,to_date,lines_added,lines_removed,lines_changed,total_changes,total_cost_added,total_cost_removed,net_cost_change,top_changes
v_revision_diff_stats,2026-01-07 09:08:59,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249

v_takeoff_lines_linked,2026-01-06 22:42:17,line_item_id,project_id,project_folder_name,sheet_name,scope_raw,total_measurements,unit_cost,total_cost,areas_json_raw,quality_score,revision_date,loaded_at
v_takeoff_lines_linked,2026-01-06 22:42:17,223883,167543,223883,223883,223883,223883,223883,207800,179424,207522,223883,223883

v_takeoff_vs_proposal_systems,2026-01-07 02:18:20,project_id,system_id,system_name,takeoff_line_items,takeoff_qty,takeoff_total,proposal_total,variance_pct,match_status
v_takeoff_vs_proposal_systems,2026-01-07 02:18:20,8762,8762,5725,7474,7240,7288,5688,4231,8762

